id,name,artists,genre
5JsTXZfnzZh0LcV30bPxwT,Piyaji Dekho,['Rahat Fateh Ali Khan'],sufi
5HeNJdOzrgWFPsbv4zvfum,"Naad E Ali (feat. Salim Merchant, Raj Pandit, Salman Ali & Vipul Mehta)",['Salim–Sulaiman'],sufi
4amYI9jDDirSXoZoDJN97w,Jugni,['Divya Kumar'],sufi
2gzhifaV7Dz7BsTFstmZOA,Haji Peer,"['Salim–Sulaiman', 'Osman Mir', 'Raj Pandit']",sufi
4I9GFoZJ0L3GKYC7v5Jlsr,Tu Hi Ik Tu,"['Jyoti Nooran', 'Vikram Sahney']",sufi
4KdVxITCH0jol5Dbq2x68H,Haq Ali,['Salim–Sulaiman'],sufi
7pBcon5GqvUfn58HRfF8wv,,[''],sufi
2TEwVLEEIuQxTWAVWALkOH,Allah Hoo,['Various Artists'],sufi
4CGBTtlrjZj7ydpV52cgB4,Maula Mere Maula,['Various Artists'],sufi
1bS7VhyB4SkkwumTBSGZpH,Sufiya,['Shriram Iyer'],sufi
1If4nhpAJUVwogpsbitL4M,Allah,['Kavita Seth'],sufi
3KMPY8RvRII2du31Cjl8Jg,Sanu Ek Pal Chain,['Nusrat Fateh Ali Khan'],sufi
4Fd7FkdzHIJv781MXnv0lY,Sakal Ban,['Various Artists'],sufi
63Tdaqeaw7WeVkugjAkMux,"O Rangreza - From ""O Rangreza""",['Sahir Ali Bagga'],sufi
5NnRYBrDpYLvoBHaR3KMPQ,Sufi Medley,['Abdullah Qureshi'],sufi
5wFmkvgnAaOUokBi3ofaHX,Tidke Ghade,['Kavita Seth'],sufi
4zppewvc7dMM9P7fwywsGR,Uddi Ja (Coke Studio Season 9),['Mohsin Abbas Haider'],sufi
2yv0Fs3wFE5Kc00U52hFKb,Ishq Hularey,['Zain Zohaib'],sufi
4U586Ia3RscaHJGkPSVNId,Dam Mast Qalandar,['Various Artists'],sufi
1FVMCf8F6RgTVrIaN2R9tV,Aik Alif,['Various Artists'],sufi
06RHS37mDLAKMaSaMx1uQ8,Yeh Jo Halka Halka Suroor Hai,['Nusrat Fateh Ali Khan'],sufi
0s8fGVzyn6URNrUVwCE3dV,Mann Ki Lagan,['Various Artists'],sufi
4MGTYzFHCVehaWLdvLlvSi,Allah Ke Bande - Live,['Kailasa'],sufi
04FnSzoogJD1iQbghug23K,Javeda Zindagi-Tose Naina Lage,['Various Artists'],sufi
5JCDVLwteSXuwVqjCa7SwH,O Rangrez,['Shankar-Ehsaan-Loy'],sufi
7o9kPO1qalH8szQlYnMI6C,Piya Milenge,['A.R. Rahman'],sufi
7292h5pidNaLfrse63T3dQ,Par Chanaa De (Coke Studio Season 9),"['Shilpa Rao', 'Noori']",sufi
3D14KmI6wxH0DKgygar81J,Main Jahaan Rahoon,"['Sachin-Jigar', 'Pritam', 'Rahat Fateh Ali Khan']",sufi
0O0P91lDzZQAs8nNLiHNQW,Ishq Aap Bhe Awalla,['Meesha Shafi'],sufi
2RV4QunRX0CTs2JR1uUbMj,Tera Woh Pyar (Nawazishein Karam),['Various Artists'],sufi
3dufCc7vuK1VCLHwFSZPkc,Akhiyan Udeek Diyan,['Nusrat Fateh Ali Khan'],sufi
0N3V2rdSiWWmFWouiRXzg0,Kinna Sohna Tainu Rab Ne Banaya,['Rahat Fateh Ali Khan'],sufi
4AHvMLWvuGZn62sCpFEtj7,O Re,['Various Artists'],sufi
5IusvPjigpXQOcJkUUoMN0,"Sajdaa (From ""My Name Is Khan"")",['Shankar-Ehsaan-Loy'],sufi
0yhJKRSvrp4PkMtetqHKvq,Dam Mast Qalander,['Nusrat Fateh Ali Khan'],sufi
5r4uiUrF306Zkm1H4gMcuC,Sanon Ik Pal Chain,['Nusrat Fateh Ali Khan'],sufi
3uD1gnPxeBeUJ3Ut8FWEdd,Aaja Tenon Akhiyan Udeek Diyan,['Sabri Brothers & Nusrat Fateh Ali Khan'],sufi
5Fu9Axrk4D9tJ72VDqtAOi,Duma Dum Mast Qalandar,"['Ustad Puran Chand Wadali', 'Ustad Piyare Lal Wadali']",sufi
2JmmsszUDCkUVv1s9IMpnO,Bhar Do Jholi Meri,['Sabri Brothers'],sufi
760aj6eKUUjKcnzt8nhB81,Teri Soorat ( Main Sharabi Sharabi ),['Aziz Mian'],sufi
0H4PTVPxjECFxFNCXp8UIK,Rangrez,['Various Artists'],sufi
3gddauzwaQvjmQTjx5ty4p,,[''],sufi
63PVoJTJxBKIqCUUB3A9VE,Nabi Nabi,['Aziz Mian'],sufi
6Lks1JEnWDejwxwGIUGzRI,Nit Khair Manga,"['Wadali Brothers', 'Hans Raj Hans', 'Abida Parveen']",sufi
6ryrT2boTQP2huczlp8LG8,Saleh Ala Nabi Yena,['Mehak Ali'],sufi
0mARMftPGcPABcF5YRF6tj,Rasta Bhool Gaye,['Hadiqa Kiani'],sufi
451lYQUEpLT3AzOsGj6lDn,Man Aamadeh Am,['Various Artists'],sufi
2oAsqDg6T3r1aCuA6RnXmQ,Allah Hoo,['Bilal Saeed'],sufi
3ubdpgbEWIcaOyF7bVtxof,Alif Allah Chambey Di Booty,['Arif Lohar'],sufi
7tDQEy0JBw7EldhdlBaF1w,Ali Ali,['Kumail Jaffery'],sufi
7BGWfKugCG5QCXilymYBOy,Madari,['Various Artists'],sufi
2y5nVgj5Fg1wEC2wBL8Mvm,Dam Mast Qalander,['Nusrat Fateh Ali Khan'],sufi
6Z0hi7ntpmQSkTDiBMcZVl,Maula,['Ali Zafar'],sufi
2tvbXJeZYwii8TQrq8b3Mx,Aameen Sum Aameen,['Sahir Ali Bagga'],sufi
0oulvgKe81qlq8UvIW3uha,Allahu Akbar,['Various Artists'],sufi
2xRtXbFAmk3cW6xE1zF7ye,Tu Jhoom,"['Naseebo Lal', 'Abida Parveen']",sufi
5B8LDzUQokG5X9zS9PphtB,Sufi Medley,"['Abdullah Qureshi', 'Kumail Jaffri']",sufi
6TMHIctlQkhOewask1NBLU,Ya Ali Tere Sadqe Jawan,['Javed Bashir'],sufi
4AnFOrG0buaFD9DYCty84Q,Duma dum mast qalandar,['Various Artists'],sufi
69gnztZiBrymiPoZmiZf8n,Salaam,['Shiraz Uppal'],sufi
7yFs95J0gZt15FjC4ylJVj,Man Kunto Maula,"['Javed Bashir', 'Ali Azmat']",sufi
6IH1DsmUezNkZIxW1SM95q,Maikada 2,['Muhammad Samie'],sufi
5su3i7O5h0mn8ckjm3OaiD,Kamli,['Hadiqa Kiani'],sufi
5NTcVdlPxt0Xh8ZHpY9Xia,La Salam Mast Qalandar,"['Jimmy Khan', 'Rawan Risheq', 'Atef Malhas']",sufi
0kmx6XKJG768AVMlR1YZcC,"Kalaam, Pt. 1",['Mehak Ali'],sufi
0QPOtQjf1Nl1wVNcPV6e4s,Naukar Shah Da,"['Farhan Saeed', 'Shuja Haider']",sufi
1Yi1XZNXOGk49Eh8WI5FGG,Husn E Haqiqi,['Darvesh'],sufi
6EWDE9xJuEGK4CD9SMnlm9,Allah Hu,"['Hamza Akram Qawwal', 'Abdul Akram', 'Taimoor Akram']",sufi
6AxVCQ9FV3TJFq50GNCPcz,Bula Ki Jana Main Kon,['Sufiyana Kalaam'],sufi
0aszgmTzbSUKNsN5R2V72z,Laal Meri Pat,['Various Artists'],sufi
7ullpqaNSeTxBObPH8djXd,Aaqa - Coke Studio Season 9,"['Abida Parveen', 'Ali Sethi']",sufi
5JUjIMlkwgNDOtwINzRZPS,"Gulabi Ankhen - From ""The Train""",['Mohammed Rafi'],classic bollywood
639ixB8fp37Bik0O4XSBfH,,[''],classic bollywood
6PTn66QzyMC8qVV7vNMRXE,"Wada Karo - From ""Aa Gale Lag Jaa""",['Various Artists'],classic bollywood
4M9R23bx8UTkGpYmENQwJb,"Tujhse Naraz Nahin Zindagi (From ""Masoom"")",['R. D. Burman'],classic bollywood
2TbxABX2USMvAAH3uBkHWX,Jeevan Ke Har Mod Pe Mil Jayenge,['R. D. Burman'],classic bollywood
3cWgUwwFeydGWc5vLjr5UC,"Mere Sapnon Ki Rani (From ""Aradhana"")",['Kishore Kumar'],classic bollywood
4AfGcL56MKYIDrUH2UWU2e,"Dekha Ek Khwab, Pt. 2 (From ""Silsila"")",['Kishore Kumar'],classic bollywood
418v2RdbaHUOdWJt5AzOMP,Kabhi Kabhi Mere Dil Mein - Duet,['Khayyam'],classic bollywood
1Uk5Y5StpSIFIzYJ7EJZvY,Kasme Vaade Nibhayenge Hum - Part I - Kasme Vaade / Soundtrack Version,['Various Artists'],classic bollywood
3a1U2CISgp2TtAxgJAJKBF,Gori Tera Gaon Bada Pyara,['Ravindra Jain'],classic bollywood
6XAfCxx4xRL6nxk6vSxoXq,Jawani O Diwani Tu Zindabad,['Laxmikant–Pyarelal'],classic bollywood
3bQx0ml58MqzlEOS2axe6A,"Hum Dono Do Premi (From ""Ajanabee"")",['Lata Mangeshkar'],classic bollywood
75cmfIlWyEdZjc1m1YjDWD,Ae Ri Pawan,['R. D. Burman'],classic bollywood
0DIGEuLzTRIF9jtmKQlPW4,"Aap Ki Ankhon Mein Kuch (From ""Ghar"")",['Kishore Kumar'],classic bollywood
4j6c1euXhEl6y7HXObCV3s,"Kya Hua Tera Vada (From ""Hum Kisise Kum Naheen"")",['Mohammed Rafi'],classic bollywood
41St1LviQl20xkQej1y23B,Kitna Pyara Wada Hai,['R. D. Burman'],classic bollywood
1kh7hWJScFHofkGFuLwW84,"Roop Tera Mastana (From ""Aradhana"")",['Kishore Kumar'],classic bollywood
1N5UxTIXHQOOJse2TPlTf2,Kuchh To Log Kahenge,['R. D. Burman'],classic bollywood
1kKxvLPfgpG5NRJ9MAmYsu,Lag Ja Gale Se Phir,['Madan Mohan'],classic bollywood
1o9XGfmelBzG1mlTRs1OLI,"Humen Tumse Pyar Kitna (From ""Kudrat"") - Male Vocals",['Kishore Kumar'],classic bollywood
2NptrDJFXKX6U7Xcrcg9F8,Bangle Ke Peechhe,['R. D. Burman'],classic bollywood
6966cgOPA1kF13BIoNXp24,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",['Various Artists'],classic bollywood
1fEyM8Zi09tr0KVcdh2tZb,Pag Ghunghroo Baandh,['Bappi Lahiri'],classic bollywood
4jqDpyUwVkcTJXufkuV79t,Yeh Mera Dil Yaar Ka Diwana,['Kalyanji-Anandji'],classic bollywood
4VJSKqVwRwbmH1pZWaSarP,"Mujhe Tum Mil Gaye Humdum (From ""Love in Tokyo"")",['Various Artists'],classic bollywood
02zPo0Dt0R4TTFY5zLJZnK,Neele Neele Ambar Par - Male Version,['Kalyanji-Anandji'],classic bollywood
1y3XTdpRduXdtC0Dspfc0j,,[''],classic bollywood
2D9xRctAvWlbEbs2r0HeVK,Mere Naina Sawan Bhadon - Male Vocals,['R. D. Burman'],classic bollywood
4fF9X9E1H6QdUeD93BE2ZV,Teri Yaad Aa Rahi Hai - Duet,['R. D. Burman'],classic bollywood
2GQGzaO14lgxxXNNNabr5y,"Are Jane Kaise Kab Kahan Iqrar (From ""Shakti"")",['Kishore Kumar'],classic bollywood
6TxPpiLMyvdPMcPDo8BP6g,O Sathi Chal,['R. D. Burman'],classic bollywood
01ueBvqkXQd3Z0r31TzmFS,"Jhumka Gira Re - From ""Mera Saya""",['Various Artists'],classic bollywood
2RZCBkw4R2mHfrbv82zZOG,Do Naina Aur Ek Kahani,['R. D. Burman'],classic bollywood
6OBnmsS9w6mdYmEgxwc2BG,"Tum Ko Dekha To Yeh Khayal Aaya (From ""Saath Saath"")",['Various Artists'],classic bollywood
7KoJExPLSJNymJRSDR56UF,"Aap Ki Nazron Ne Samjha (From ""Anpadh"")",['Lata Mangeshkar'],classic bollywood
1dTjGJjcFBbB2HegJk61mB,"Goom Hai Kisi Ke Pyar Mein (From ""Raampur Ka Lakshman"")",['Kishore Kumar'],classic bollywood
0YBsdvf1snDqN1tqwoxvYl,"Haye Re Haye Tera Ghunghta (From ""Dhongee"")",['Asha Bhosle'],classic bollywood
7l84ITKK71ZjjrwLkFj401,"Piya Tu Ab To Aaja (From ""Caravan"")",['Asha Bhosle'],classic bollywood
585PqsRh32DTPvtqwc9ZCy,"Aaja Re O Mere Dilbar Aaja, Pt. 1",['Khayyam'],classic bollywood
2wFILyz3whKS43ZmSLdNYJ,Kahin Door Jab Din Dhal Jaye,['Salil Chowdhury'],classic bollywood
4vJ8iKlaXGyuREfmY2ZWkG,Raina Beeti Jaye,['R. D. Burman'],classic bollywood
1imSKcUmaIGq3GdTk2GEgR,"Ye Ladka Hay Allah Kaisa Hai Diwana (From ""Hum Kisise Kum Naheen"")",['Asha Bhosle'],classic bollywood
5NXMJohXmuL5OtomY0VR6I,Kehdoon Tumhen - Deewaar / Soundtrack Version,['Various Artists'],classic bollywood
5tv9IxamGdeRWjzGgPOjMD,Ek Main Aur Ek Tu,['R. D. Burman'],classic bollywood
2Zia0Zk404cNzDzyVm2d81,Tumhen Ho Na Ho,['Jaidev'],classic bollywood
6KI66HzKaCOvfvLenuf0JQ,Bade Achhe Lagte Hain,['R. D. Burman'],classic bollywood
64xC67m2VV24RykHrBH1kw,Jane Woh Kaise Log The,['S. D. Burman'],classic bollywood
5g1b8H8hofVEXb80qrEKI5,Yeh Kya Hua,['R. D. Burman'],classic bollywood
6fH8RwQ1gI8ENnRVqcS6oW,Gaata Rahe Mera Dil,['S. D. Burman'],classic bollywood
3WwcDd0oeAJWtaHQ5xyL4g,"Aaja Aaja Main Hoon Pyar Tera (From ""Teesri Manzil"")",['Asha Bhosle'],classic bollywood
3ci9YeXRulpmFPDvqneVwc,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",['Asha Bhosle'],classic bollywood
1397xY0RVupbWpMaFhyLf8,Dhak Dhak Karne Laga,['Various Artists'],classic bollywood
1os8EZQ7v3ZjInGg1qvtq9,Is Mod Se Jate Hain - Duet,['R. D. Burman'],classic bollywood
5kSzq1oVuATKWjfQbx8BB3,Hai Apna Dil To Aawara - Happy Version,['S. D. Burman'],classic bollywood
4czFVsqxqpe3kff8DdzQb0,"Huzur Is Kadar (From ""Masoom"")",['R. D. Burman'],classic bollywood
02K9EZr0aJwXzHTclgNHL8,Chupke Chupke Raat Din,"['Ravi', 'Ghulam Ali']",classic bollywood
31mrDHqhhzgZAhaVJijcLj,Ye Dil Tum Bin Lagta Nahin,['Laxmikant–Pyarelal'],classic bollywood
53SyjeUrYqpGjKbrSfXbuI,Ek Ladki Ko Dekha,['R. D. Burman'],classic bollywood
3zSCLAIYQBr8HRzHLcOKIC,"Ho Pardesia, Pt. 1",['Rajesh Roshan'],classic bollywood
5n4U9MzOchgcyouhWWWsgD,"Haa Jab Tak Hai Jaan - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",['Various Artists'],classic bollywood
2PXZvXz3q9AuRv5h55nwzG,"Yeh Dosti Hum Nahin - Happy Version/From “Sholay Songs And Dialogues, Vol. 1” Soundtrack",['Various Artists'],classic bollywood
4zApLAWRoqAc3gylGx8DLA,Chal Kahin Door Nikal Jayen,['Rajesh Roshan'],classic bollywood
58XCR4OiSlFULlDmACjrF8,"Kora Kagaz Tha Yeh Man Mera (From ""Aradhana"")",['Lata Mangeshkar'],classic bollywood
6MYmHgOoy0BLOtdL2Zug6e,"Pyar Diwana Hota Hai (From ""Kati Patang"")",['Kishore Kumar'],classic bollywood
5FAAlDUcAK1ND4xFMk03Yf,,[''],classic bollywood
05oQXL5mtuktNigwBOGs6y,Laila O Laila - Qurbani / Soundtrack Version,['Various Artists'],classic bollywood
3VcZmUNpoyzWcl6SbfrbDa,"Jooma Chumma De De, Pt. 3","['Laxmikant–Pyarelal', 'Dj Farokh']",classic bollywood
6roKObTgLFDWXfXNcJ3L55,"Yamma Yamma - From ""Shaan""",['Various Artists'],classic bollywood
2c53oUQg4rmXUMJB5zIB8M,Roop Tera Mastana,['S. D. Burman'],classic bollywood
6KI66HzKaCOvfvLenuf0JQ,Bade Achhe Lagte Hain,['R. D. Burman'],classic bollywood
5mFZIAChJopXl03hzSKGZJ,Mere Sapnon Ki Rani,['S. D. Burman'],classic bollywood
3Txe6YGriN5qcF6QCA2pU7,"Mere Mehboob Qayamat Hogi, Pt. 1",['Laxmikant–Pyarelal'],classic bollywood
7eh27R4a3VdJ9kuEM8OaGa,Raat Kali Ek Khwab Men Aai,['R. D. Burman'],classic bollywood
76OA4EzQCDgR84VgxilRLj,Aate Jate Khoobsurat Awara,['Laxmikant–Pyarelal'],classic bollywood
5fv0N8XYLtN035s0GuNn56,Diye Jalte Hai Phool Khilte Hai,['R. D. Burman'],classic bollywood
7b6QWFFhvSSKeE38zixIrd,Mere Samnewali Khidki Mein,['R. D. Burman'],classic bollywood
1Z9TdfR1eqkBFcIQkEFKpr,Sharam Aati Hai Magar,['R. D. Burman'],classic bollywood
2nZI2uDyCOqgzImsjDkYSr,Kehna Hai Kehna Hai,['R. D. Burman'],classic bollywood
37zYMRPlBpAz6H5rqMl1n0,Aao Aao Sanwariya,['R. D. Burman'],classic bollywood
0SjsmiVrSm2YClkKkMGg1o,Main Chali Main Chali,['R. D. Burman'],classic bollywood
1WtBJexdP1I9WZeeCOJT6J,Mere Bhole Balam,['R. D. Burman'],classic bollywood
153fw0r8m0NsBs4YiJgBJT,Bhai Battur,['R. D. Burman'],classic bollywood
6xIpQKn49z3BeIzXGPCdwe,Ek Chatur Naar Karke Sringar,['R. D. Burman'],classic bollywood
2cioVnKi59FWggQac0UnOz,Hum The Jinke Sahare,['Kalyanji-Anandji'],classic bollywood
2zffRXrqqZMxGV0jqMjlvE,Are Jane Kaise Kab Kahan Iqrar,['R. D. Burman'],classic bollywood
5klny1jwqsgJhMaBQi4yFY,Dil Aesa Kisine Mera Toda,['Shyamal Mitra'],classic bollywood
1N5UxTIXHQOOJse2TPlTf2,Kuchh To Log Kahenge,['R. D. Burman'],classic bollywood
09i2GFKOaQX2es3xKxbAm3,Chingari Koi Bhadke,['R. D. Burman'],classic bollywood
4vJ8iKlaXGyuREfmY2ZWkG,Raina Beeti Jaye,['R. D. Burman'],classic bollywood
5g1b8H8hofVEXb80qrEKI5,Yeh Kya Hua,['R. D. Burman'],classic bollywood
2JRjPxdKBcba6uVZMNmBPG,Bada Natkhat Hai Yeh,['R. D. Burman'],classic bollywood
7HjgxSlKSqYkWT7ge2mjTs,Doli Mein Beethaye Ke,['R. D. Burman'],classic bollywood
4JY92Yj561vPPtG5qxNMuo,Meri Bheegi Bheegi Si,['R. D. Burman'],classic bollywood
7eIV5BevC83WvQz8c7zJyO,Tere Bina Jiya Jaye Naa,['R. D. Burman'],classic bollywood
5TqFHX4Qm3QncAgQPFN6EX,Aajkal Paon Zaamin Par Nahin Padte,['R. D. Burman'],classic bollywood
3WOo7mrrumxk4qfTbM9qPk,Aap Ki Ankhon Mein Kuch,['R. D. Burman'],classic bollywood
270BEexnj3wErG78SWp0pZ,Phir Wohi Raat Hai Khwab Ki,['R. D. Burman'],classic bollywood
1VTAoiD7ocjazn4fXXejlp,"Musafir Hoon Yaron, Pt. 1",['R. D. Burman'],classic bollywood
1V8ifw9RMu4POXjbqJmZKE,Sa Re Ga Ma,['S. D. Burman'],classic bollywood
6a2XChu0aNbZbAhMuNk395,Chupke Chupke Chal Re Purbaiya,['S. D. Burman'],classic bollywood
3yZwHAmF3SoDZiZiCJ9fDw,Ab Ke Sajan Sawan Mein,['S. D. Burman'],classic bollywood
5r1BxH58zZpdj51nVRXb2o,Yeh Jo Mohabbat Hai,['R. D. Burman'],classic bollywood
2ku5JbFQpFzFX4b6awdlNk,Kai Baar Yun Bhi Dekha Hai,['Salil Chowdhury'],classic bollywood
1Old32lwfyiEL26rROVahx,Rajnigandha Phool Tumhare,['Salil Chowdhury'],classic bollywood
5c9LEljVZWwywKPIaPVOg0,Aanewala Pal Janewala Hai,['R. D. Burman'],classic bollywood
783q320szG53irct9s64Ej,Golmaal Hai Bhai Sab Golmaal,['R. D. Burman'],classic bollywood
4Z82SGk6Pa02s7pckxlMtI,Pyar Diwana Hota Hai,['R. D. Burman'],classic bollywood
2GbONdp28iNKJ23db0nKDN,"Yaadon Ki Baaraat, Pt. 1",['R. D. Burman'],classic bollywood
2gdkoiyXRbdlcTHto8zduE,Manzilen Apni Jagah Hai,['Bappi Lahiri'],classic bollywood
4wLYgTkI3YoqzJfR8pnosg,Jai Jagdish Hare,['Hemant Kumar'],classic bollywood
6kHhzjk2KQzgq5RFTPsh9r,Vande Mataram - Male Vocals,['Hemant Kumar'],classic bollywood
3LcCM28eBD3CH6ROGprWfV,"Ek Din Bik Jayega Mati Ke Mol, Pt. 2",['R. D. Burman'],classic bollywood
2wFILyz3whKS43ZmSLdNYJ,Kahin Door Jab Din Dhal Jaye,['Salil Chowdhury'],classic bollywood
0uiEephYATwDpp0DtBtf6d,Maine Tere Liye,['Salil Chowdhury'],classic bollywood
4mrERZBnpbpxm2HqImtyBJ,Na Jiya Lage Na,['Salil Chowdhury'],classic bollywood
1VrheK4CdhX74nrOSNIFtH,Pehla Nasha,['Jatin-Lalit'],classic bollywood
63S7VKZE3X5wHVTmSwxuSF,O Saathi Re - Male Vocals,['Kalyanji-Anandji'],classic bollywood
02zPo0Dt0R4TTFY5zLJZnK,Neele Neele Ambar Par - Male Version,['Kalyanji-Anandji'],classic bollywood
2enKrR3eCObHuacI9XFRp8,Ankhon Mein Tum Dil Mein Tum Ho,['Salil Chowdhury'],classic bollywood
6atRxp9vOYf4OSBgmPKYxX,Aake Seedhi Lage Dil Pe Jaise,['Salil Chowdhury'],classic bollywood
79xyCaMffB60aRUU0l7y4z,Woh Ek Nigah Kya Mili,['Salil Chowdhury'],classic bollywood
0lggGTmyK8KpawlCrw9Swf,Rimjhim Gire Sawan (with Dialogues),['R. D. Burman'],classic bollywood
28nA1K1h6fklSgOuyEMjau,"Duniya Mein Logon Ko, Pt. 1",['R. D. Burman'],classic bollywood
46taI3K1lCfUiZdfWopczR,Har Kisiko Nahin Milta Yahan Pyar - Janbaaz / Soundtrack Version,['Various Artists'],classic bollywood
3pQGp6yI24FrR2VJp5y4tG,Jeevan Se Bhari Teri Ankhen,['Kalyanji-Anandji'],classic bollywood
1SsiYZf2jLvXb9KLPl5AU9,Geet Gata Hoon Main,['Shankar Jaikishan'],classic bollywood
1uGckLjDf1X9TIBMAaY75f,Botal Se Ik Baat Chali,['R. D. Burman'],classic bollywood
5U3LJ3XtA63pGWMeskRULX,Itna Na Mujhse Tu Pyar Badha - Duet,['Salil Chowdhury'],classic bollywood
6s4qntmbt1nmxVELZfsuzu,Phir Wohi Sham Wohi Gham,['Madan Mohan'],classic bollywood
2ZUscFJKhPnSc57Yq9WUby,,[''],classic bollywood
0hyceyKQrWmTjhpGYvi4JJ,Thandi Hawa Kali Ghata,['O. P. Nayyar'],classic bollywood
2ViZFxuUmkJYcDy99To1RZ,Thandi Hawayen,['S. D. Burman'],classic bollywood
2g4Ys9ZMuMOSTOAWCILh2G,Humen Tumse Pyar Kitna - Male Vocals,['R. D. Burman'],classic bollywood
6rm3nZljI21f7zqPG4wfxI,Tum Aa Gaye Ho Noor Aa Gaya,['R. D. Burman'],classic bollywood
5jWVsamoyCskld0Wi9V9qB,Kya Se Kya Ho Gaya Bewafa,['S. D. Burman'],classic bollywood
6rYrZGxaCbCXj8GvCmh5LW,Khilte Hain Gul Yahan - Male Vocals,['S. D. Burman'],classic bollywood
1os8EZQ7v3ZjInGg1qvtq9,Is Mod Se Jate Hain - Duet,['R. D. Burman'],classic bollywood
5u2pwBfBAdu95DTLqJ6nJG,Tere Bina Zindagi Se,['R. D. Burman'],classic bollywood
1K1zPOIqWDuDb8JOTM3Meq,Jeena Yahan Marna Yahan,['Shankar Jaikishan'],classic bollywood
1Gc6Qmnl9r2AKM59uQi9S9,Jane Kahan Gaye Woh Din,['Shankar Jaikishan'],classic bollywood
3BjAnJwtlVoS7m3kdb6Y8i,Yeh Sham Mastani,['R. D. Burman'],classic bollywood
2P7oyMgABQnLs7X5OLPe8X,"Dum Maro Dum, Pt. 1",['R. D. Burman'],classic bollywood
6Cm1O3r133Gmx8j5Z6Xshv,Chura Liya Hai Tumne Jo Dil Ko,['R. D. Burman'],classic bollywood
2kK6gb2ABqD3l8w86mJAjf,Dekha Na Haye Re,['R. D. Burman'],classic bollywood
18VoSxphUoZXThYyuoiCy3,Yeh Din Kya Aaye,['Salil Chowdhury'],classic bollywood
7taUYbBe55ndnHE1gFnKbk,Na Jane Kyon Hota Hai,['Salil Chowdhury'],classic bollywood
4Y92n8PLBev9d7ojEZCVbi,Agar Tum Na Hote - Male Version,['R. D. Burman'],classic bollywood
4FIDyMTjvXvkRCRHlCRieV,Tum Bin Jeevan,['Madan Mohan'],classic bollywood
5Ngc72rAGg3PWqNB4D2qf2,Tere Mere Milan Ki Yeh Raina,['S. D. Burman'],classic bollywood
0iGtaoQ20Glrg35TuqL4zm,Shama Hai Suhana Suhana,['Kalyanji-Anandji'],classic bollywood
4tDxItw9jUnUUlXmcnXIQh,Loote Koi Man Ka Nagar,['S. D. Burman'],classic bollywood
7aBc8ojNf0KHShlu3d7RA6,Meet Na Mila Re Man Ka,['S. D. Burman'],classic bollywood
1XQQXp6xSEi43mKr35OadU,Koi Hota Jisko Apna,['Salil Chowdhury'],classic bollywood
06E1Edrnp0J9eu5wPSxA2d,Kuchh Dil Ne Kaha Kuchh Bhi Nahin,['Hemant Kumar'],classic bollywood
0Zi7sEsBzNZXPb39JzurlN,Roj Roj Aankhon Tale,['R. D. Burman'],classic bollywood
1ylAweVRea02xywEm0mpRT,Madhuban Mein Radhika Nache Re,['Naushad'],classic bollywood
3QUd9GnDVaFnyW4IL4dY45,Dhire Dhire Machal,['Hemant Kumar'],classic bollywood
26EhLu1FrHEKbgyi8Hot2m,Mere Naseeb Mein Ae Dost,['Laxmikant–Pyarelal'],classic bollywood
47oE1sGVKBgdYNSjLRrYxU,Chup Gaye Sare Nazare,['Laxmikant–Pyarelal'],classic bollywood
0jSMNHaj19DydBJFEDXYis,Woh Sham Kuchh Ajeeb Thi,['Hemant Kumar'],classic bollywood
2xyfvlXt0hXGI6JjQC4dmB,Hamne Dekhi Hai Un Ankhon Ki,['Hemant Kumar'],classic bollywood
6WBfmtE8qY0oubTEBBGN8l,Phoolon Ke Rang Se,['S. D. Burman'],classic bollywood
5pkhgA5BfqsJXXRvomViEY,Ham The Woh Thi,['S. D. Burman'],classic bollywood
4ZWOO6QChO5DNZkqCyShJU,Ek Ladki Bheegi Bhagi Si,['S. D. Burman'],classic bollywood
5TS3pUePy4wPhnyAS3yiGg,Jaaneman Jaaneman Tere Do Nayan,['Salil Chowdhury'],classic bollywood
4jcGmCcMyiGpgUHgSIKcc1,Ek Pyar Ka Naghma Hai,['Laxmikant–Pyarelal'],classic bollywood
4B3UcOcsfqurNkTnO9tczy,Yeh Raat Bheegi Bheegi,['Shankar Jaikishan'],classic bollywood
7G2df9eTKiewYdmU0euPkx,Chain Se Hamko Kabhi,['O. P. Nayyar'],classic bollywood
5WWplXimzIjlJiN2N7T9Q3,"Pathala Pathala (From ""Vikram"")","['Anirudh Ravichander', 'Kamal Haasan']",tamil pop
6TQS7URegxmcb8tTNpoXzi,"Megham Karukatha (From ""Thiruchitrambalam"")","['Anirudh Ravichander', 'Dhanush']",tamil pop
78tblPcz2otRZd1VOeU7zz,"Kanja Poovu Kannala (From ""Viruman"")","['Yuvan Shankar Raja', 'Sid Sriram']",tamil pop
1uJ2czshFLqimctgvsxfv2,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil","['A.R. Rahman', 'A. R. Reihana', 'Bamba Bakya']",tamil pop
